Tabla,PaginaPDF,EdadMinMeses,EdadMaxMeses,Area,Subarea,PDTexto,PDMin,PDMax,LimiteSuperiorAbierto,Percentil,EstadoRevision,ConfianzaExtraccion,HojaFuente,CeldaFuente,TextoFuente,IncidenciaOCR
N-52,,,,,,176,176,176,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1185,176 74,
N-52,,,,,,58-60,58,60,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1186,58-60 15,
N-52,,,,,,133-134,133,134,False,45,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1186,133-134 45,
N-52,,,,,,177,177,177,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1186,177 75,
N-52,,,,,,61-63,61,63,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1187,61-63 16,
N-52,,,,,,135-136,135,136,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1187,135-136 46,
N-52,,,,,,178,178,178,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1187,178 76,
N-52,,,,,,64-66,64,66,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1188,64-66 17,
N-52,,,,,,137-139,137,139,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1188,137-139 47,
N-52,,,,,,179-180,179,180,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1188,179-180 77,
N-52,,,,,,67-69,67,69,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1189,67-69 18,
N-52,,,,,,140-141,140,141,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1189,140-141 48,
N-52,,,,,,181,181,181,False,78,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1189,181 78,
N-52,,,,,,70-72,70,72,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1190,70-72 19,
N-52,,,,,,142-143,142,143,False,49,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1190,142-143 49,
N-52,,,,,,73-75,73,75,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1191,73-75 20,
N-52,,,,,,144-146,144,146,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1191,144-146 50,
N-52,,,,,,76-78,76,78,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1192,76-78 21,
N-52,,,,,,147-148,147,148,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1192,147-148 51,
N-52,,,,,,79-82,79,82,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1193,79-82 22,
N-52,,,,,,149-150,149,150,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1193,149-150 52,
N-52,,,,,,83-85,83,85,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1194,83-85 23,
N-52,,,,,,151-153,151,153,False,53,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1194,151-153 53,
N-52,,,,,,86-87,86,87,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1195,86-87 24,
N-52,,,,,,154,154,154,False,54,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1195,154 54,
N-52,,,,,,187,187,187,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1195,187 90,
N-52,,,,,,88-90,88,90,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1196,88-90 25,
N-52,,,,,,155,155,155,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1196,155 55,
N-52,,,,,,188,188,188,False,91,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1196,188 91,
N-52,,,,,,91-93,91,93,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1197,91-93 26,
N-52,,,,,,156,156,156,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1197,156 56,
N-52,,,,,,189,189,189,False,92,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1197,189 92,
N-52,,,,,,94-95,94,95,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1198,94-95 27,
N-52,,,,,,157,157,157,False,57,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1198,157 57,
N-52,,,,,,190,190,190,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1198,190 93,
N-52,,,,,,96-98,96,98,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1199,96-98 28,
N-52,,,,,,158,158,158,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1199,158 58,
N-52,,,,,,191,191,191,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1199,191 94,
N-52,,,,,,99-101,99,101,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1200,99-101 29,
N-52,,,,,,159,159,159,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL1200,159 59,
N-52,,,,,,192,192,192,False,95,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ1200,192 95,
N-52,,,,,,0-4,0,4,False,0,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1207,0-4 o,
N-52,,,,,,72-74,72,74,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1207,72-74 23,
N-52,,,,,,133-134,133,134,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1207,133-134 46,
N-52,,,,,,5-9,5,9,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1208,5-9 1,
N-52,,,,,,75-77,75,77,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1208,75-77 24,
N-52,,,,,,135-136,135,136,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1208,135-136 47,
N-52,,,,,,10-14,10,14,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1209,10-14 2,
N-52,,,,,,78-80,78,80,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1209,78-80 25,
N-52,,,,,,137-138,137,138,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1209,137-138 48,
N-52,,,,,,15-19,15,19,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1210,15-19 3,
N-52,,,,,,81-83,81,83,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1210,81-83 26,
N-52,,,,,,139-140,139,140,False,49,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1210,139-140 49,
N-52,,,,,,20-21,20,21,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1211,20-21 4,
N-52,,,,,,84-86,84,86,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1211,84-86 27,
N-52,,,,,,141-142,141,142,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1211,141-142 50,
N-52,,,,,,22-23,22,23,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1212,22-23 5,
N-52,,,,,,87-89,87,89,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1212,87-89 28,
N-52,,,,,,143-144,143,144,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1212,143-144 51,
N-52,,,,,,24-25,24,25,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1213,24-25 6,
N-52,,,,,,90-93,90,93,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1213,90-93 29,
N-52,,,,,,145-146,145,146,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1213,145-146 52,
N-52,,,,,,26-27,26,27,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1214,26-27 7,
N-52,,,,,,94-97,94,97,False,30,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1214,94-97 30,
N-52,,,,,,28-29,28,29,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1215,28-29 8,
N-52,,,,,,98-100,98,100,False,31,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1215,98-100 31,
N-52,,,,,,149-150,149,150,False,54,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1215,149-150 54,
N-52,,,,,,101-103,101,103,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1216,101-103 32,
N-52,,,,,,151-152,151,152,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1216,151-152 55,
N-52,,,,,,33-35,33,35,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1217,33-35 10,
N-52,,,,,,104-106,104,106,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1217,104-106 33,
N-52,,,,,,153,153,153,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1217,153 56,
N-52,,,,,,36-38,36,38,False,11,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1218,36-38 11,
N-52,,,,,,107-109,107,109,False,34,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1218,107-109 34,
N-52,,,,,,154,154,154,False,57,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1218,154 57,
N-52,,,,,,39-41,39,41,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1219,39-41 12,
N-52,,,,,,110-112,110,112,False,35,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1219,110-112 35,
N-52,,,,,,155,155,155,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1219,155 58,
N-52,,,,,,42-44,42,44,False,13,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1220,42-44 13,
N-52,,,,,,113-114,113,114,False,36,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1220,113-114 36,
N-52,,,,,,156,156,156,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1220,156 59,
N-52,,,,,,45-47,45,47,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1221,45-47 14,
N-52,,,,,,115-116,115,116,False,37,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1221,115-116 37,
N-52,,,,,,157,157,157,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1221,157 60,
N-52,,,,,,48-50,48,50,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1222,48-50 15,
N-52,,,,,,117-118,117,118,False,38,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1222,117-118 38,
N-52,,,,,,158,158,158,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1222,158 61,
N-52,,,,,,52-53,52,53,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1223,52-53 16,
N-52,,,,,,119-120,119,120,False,39,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1223,119-120 39,
N-52,,,,,,159,159,159,False,62,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1223,159 62,
N-52,,,,,,54-56,54,56,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1224,54-56 17,
N-52,,,,,,121-122,121,122,False,40,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1224,121-122 40,
N-52,,,,,,160,160,160,False,63,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1224,160 63,
N-52,,,,,,57-59,57,59,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1225,57-59 18,
N-52,,,,,,123-124,123,124,False,41,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1225,123-124 41,
N-52,,,,,,161,161,161,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1225,161 64,
N-52,,,,,,60-62,60,62,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1226,60-62 19,
N-52,,,,,,125-126,125,126,False,42,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1226,125-126 42,
N-52,,,,,,162,162,162,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AZ1226,162 65,
N-52,,,,,,63-65,63,65,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1227,63-65 20,
N-52,,,,,,127-128,127,128,False,43,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1227,127-128 43,
N-52,,,,,,66-68,66,68,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1228,66-68 21,
N-52,,,,,,129-130,129,130,False,44,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1228,129-130 44,
N-52,,,,,,69-71,69,71,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1229,69-71 22,
N-52,,,,,,131-132,131,132,False,45,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA1229,131-132 45,
N-52,,,,,,0-3,0,3,False,0,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1234,0-3 o,
N-52,,,,,,0,0,0,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1234,o 47,
N-52,,,,,,47,47,47,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1234,47 21,
N-52,,,,,,21,21,21,False,78,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1234,21 78,
N-52,,,,,,78,78,78,False,42,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1234,78 42,
N-52,,,,,,42,42,42,False,99,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BO1234,42 99,
N-52,,,,,,99,99,99,False,63,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1234,99 63,
N-52,,,,,,4-6,4,6,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1235,4-6 1,
N-52,,,,,,48-49,48,49,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1235,48-49 22,
N-52,,,,,,22,22,22,False,79,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1235,22 79,
N-52,,,,,,79,79,79,False,43,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1235,79 43,
N-52,,,,,,43,43,43,False,100,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BO1235,43 100,
N-52,,,,,,100,100,100,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1235,100 64,
N-52,,,,,,7-9,7,9,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1236,7-9 2,
N-52,,,,,,50-51,50,51,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1236,50-51 23,
N-52,,,,,,23,23,23,False,80,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1236,23 80,
N-52,,,,,,80,80,80,False,44,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1236,80 44,
N-52,,,,,,101,101,101,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1236,101 65,
N-52,,,,,,10-12,10,12,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1237,10-12 3,
N-52,,,,,,52-53,52,53,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1237,52-53 24,
N-52,,,,,,24,24,24,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1237,24 81,
N-52,,,,,,81,81,81,False,45,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1237,81 45,
N-52,,,,,,102,102,102,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1237,102 66,
N-52,,,,,,13-14,13,14,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1238,13-14 4,
N-52,,,,,,54-55,54,55,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1238,54-55 25,
N-52,,,,,,25,25,25,False,82,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1238,25 82,
N-52,,,,,,82,82,82,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1238,82 46,
N-52,,,,,,15-16,15,16,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1239,15-16 5,
N-52,,,,,,56-57,56,57,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1239,56-57 26,
N-52,,,,,,26,26,26,False,83,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1239,26 83,
N-52,,,,,,83,83,83,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1239,83 47,
N-52,,,,,,104,104,104,False,69,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1239,104 69,
N-52,,,,,,17-18,17,18,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1240,17-18 6,
N-52,,,,,,6,6,6,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1240,6 58,
N-52,,,,,,58,58,58,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1240,58 27,
N-52,,,,,,27,27,27,False,84,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1240,27 84,
N-52,,,,,,84,84,84,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1240,84 48,
N-52,,,,,,105,105,105,False,70,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1240,105 70,
N-52,,,,,,7,7,7,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1241,7 59,
N-52,,,,,,59,59,59,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1241,59 28,
N-52,,,,,,28,28,28,False,85,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1241,28 85,
N-52,,,,,,85,85,85,False,49,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1241,85 49,
N-52,,,,,,106,106,106,False,71,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1241,106 71,
N-52,,,,,,8,8,8,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1243,8 60,
N-52,,,,,,60,60,60,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1243,60 29,
N-52,,,,,,29,29,29,False,86,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1243,29 86,
N-52,,,,,,86,86,86,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1243,86 50,
N-52,,,,,,107,107,107,False,72,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1243,107 72,
N-52,,,,,,23-24,23,24,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1245,23-24 9,
N-52,,,,,,9,9,9,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1245,9 61,
N-52,,,,,,61,61,61,False,30,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1245,61 30,
N-52,,,,,,30,30,30,False,87,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1245,30 87,
N-52,,,,,,87,87,87,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1245,87 51,
N-52,,,,,,108,108,108,False,73,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1245,108 73,
N-52,,,,,,25-27,25,27,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1246,25-27 10,
N-52,,,,,,62-63,62,63,False,31,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1246,62-63 31,
N-52,,,,,,31,31,31,False,88,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1246,31 88,
N-52,,,,,,88,88,88,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1246,88 52,
N-52,,,,,,109,109,109,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1246,109 74,
N-52,,,,,,28-30,28,30,False,11,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1247,28-30 11,
N-52,,,,,,64-65,64,65,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1247,64-65 32,
N-52,,,,,,32,32,32,False,89,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1247,32 89,
N-52,,,,,,89,89,89,False,53,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1247,89 53,
N-52,,,,,,110,110,110,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1247,110 75,
N-52,,,,,,31-33,31,33,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1248,31-33 12,
N-52,,,,,,66-67,66,67,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1248,66-67 33,
N-52,,,,,,33,33,33,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1248,33 90,
N-52,,,,,,90,90,90,False,54,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1248,90 54,
N-52,,,,,,111,111,111,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1248,111 76,
N-52,,,,,,34-36,34,36,False,13,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1249,34-36 13,
N-52,,,,,,68-69,68,69,False,34,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1249,68-69 34,
N-52,,,,,,34,34,34,False,91,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1249,34 91,
N-52,,,,,,91,91,91,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1249,91 55,
N-52,,,,,,112,112,112,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CA1249,112 77,
N-52,,,,,,37-38,37,38,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1250,37-38 14,
N-52,,,,,,70-71,70,71,False,35,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1250,70-71 35,
N-52,,,,,,35,35,35,False,92,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1250,35 92,
N-52,,,,,,92,92,92,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1250,92 56,
N-52,,,,,,72,72,72,False,36,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1251,72 36,
N-52,,,,,,36,36,36,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1251,36 93,
N-52,,,,,,93,93,93,False,57,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1251,93 57,
N-52,,,,,,39-40,39,40,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1252,39-40 15,
N-52,,,,,,41-42,41,42,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1253,41-42 16,
N-52,,,,,,16,16,16,False,73,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1253,16 73,
N-52,,,,,,73,73,73,False,37,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1253,73 37,
N-52,,,,,,37,37,37,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1253,37 94,
N-52,,,,,,94,94,94,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1253,94 58,
N-52,,,,,,43,43,43,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1254,43 17,
N-52,,,,,,17,17,17,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1254,17 74,
N-52,,,,,,74,74,74,False,38,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1254,74 38,
N-52,,,,,,38,38,38,False,95,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1254,38 95,
N-52,,,,,,95,95,95,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1254,95 59,
N-52,,,,,,44,44,44,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1255,44 18,
N-52,,,,,,18,18,18,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1255,18 75,
N-52,,,,,,75,75,75,False,39,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1255,75 39,
N-52,,,,,,39,39,39,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1255,39 96,
N-52,,,,,,96,96,96,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1255,96 60,
N-52,,,,,,45,45,45,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1256,45 19,
N-52,,,,,,19,19,19,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1256,19 76,
N-52,,,,,,76,76,76,False,40,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1256,76 40,
N-52,,,,,,40,40,40,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1256,40 97,
N-52,,,,,,97,97,97,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1256,97 61,
N-52,,,,,,46,46,46,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M1257,46 20,
N-52,,,,,,20,20,20,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,Y1257,20 77,
N-52,,,,,,77,77,77,False,41,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1257,77 41,
N-52,,,,,,41,41,41,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AT1257,41 98,
N-52,,,,,,98,98,98,False,62,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BE1257,98 62,
N-52,,,,,,0-2,0,2,False,0,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1264,0-2 o,
N-52,,,,,,0,0,0,False,53,PENDIENTE_REVISION_VISUAL,0.55,Table 1,J1264,o 53,
N-52,,,,,,53,53,53,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,R1264,53 26,
N-52,,,,,,26,26,26,False,80,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AB1264,26 80,
N-52,,,,,,80,80,80,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ1264,80 66,
N-52,,,,,,3-5,3,5,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1266,3-5 1,
N-52,,,,,,1,1,1,False,54,PENDIENTE_REVISION_VISUAL,0.55,Table 1,J1266,1 54,
N-52,,,,,,54,54,54,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,R1266,54 27,
N-52,,,,,,27,27,27,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AB1266,27 81,
N-52,,,,,,6-8,6,8,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1267,6-8 2,
N-52,,,,,,2,2,2,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,J1267,2 55,
N-52,,,,,,55,55,55,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,R1267,55 28,
N-52,,,,,,28,28,28,False,82,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AB1267,28 82,
N-52,,,,,,4-5,4,5,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BK1268,4-5 2,
N-52,,,,,,2,2,2,False,35,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT1268,2 35,
N-52,,,,,,35,35,35,False,31,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CB1268,35 31,
N-52,,,,,,31,31,31,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ1268,31 61,
N-52,,,,,,61,61,61,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CR1268,61 59,
N-52,,,,,,9-10,9,10,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A1269,9-10 3,
N-52,,,,,,3,3,3,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,J1269,3 56,
N-52,,,,,,56,56,56,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,R1269,56 29,
N-52,,,,,,29,29,29,False,83,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AB1269,29 83,
N-52,,,,,,6-7,6,7,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BK1270,6-7 3,
